id,QID,tagSlug
8317,2812,breadth-first-search
8318,2812,union-find
8319,2812,matrix
8320,2813,array
8321,2813,hash-table
8322,2813,greedy
8323,2813,sorting
8324,2813,heap-priority-queue
8325,2814,array
8326,2814,breadth-first-search
8327,2814,matrix
8328,2815,array
8329,2815,hash-table
8330,2816,linked-list
8331,2816,math
8332,2816,stack
8333,2817,array
8334,2817,binary-search
8335,2817,ordered-set
8336,2818,array
8337,2818,math
8338,2818,stack
8339,2818,greedy
8340,2818,monotonic-stack
8341,2818,number-theory
8342,2819,array
8343,2819,binary-search
8344,2819,sorting
8345,2819,prefix-sum
8350,2824,array
8351,2824,two-pointers
8352,2824,binary-search
8353,2824,sorting
8354,2825,two-pointers
8355,2825,string
8356,2826,array
8357,2826,binary-search
8358,2826,dynamic-programming
8359,2827,math
8360,2827,dynamic-programming
8361,2828,array
8362,2828,string
8363,2829,math
8364,2829,greedy
8365,2830,array
8366,2830,hash-table
8367,2830,binary-search
8368,2830,dynamic-programming
8369,2830,sorting
8370,2831,array
8371,2831,hash-table
8372,2831,binary-search
8373,2831,sliding-window
8374,2832,array
8375,2832,stack
8376,2832,monotonic-stack
8377,2833,string
8378,2833,counting
8379,2834,math
8380,2834,greedy
8381,2835,array
8382,2835,greedy
8383,2835,bit-manipulation
8384,2836,array
8385,2836,dynamic-programming
8386,2836,bit-manipulation
8387,2837,database
8388,2838,array
8389,2838,two-pointers
8390,2838,binary-search
8391,2838,sorting
8392,2838,prefix-sum
8393,2839,string
8394,2840,hash-table
8395,2840,string
8396,2840,sorting
8397,2841,array
8398,2841,hash-table
8399,2841,sliding-window
8400,2842,hash-table
8401,2842,math
8402,2842,string
8403,2842,greedy
8404,2842,combinatorics
8405,2843,math
8406,2843,enumeration
8407,2844,math
8408,2844,string
8409,2844,greedy
8410,2844,enumeration
8411,2845,array
8412,2845,hash-table
8413,2845,prefix-sum
8414,2846,array
8415,2846,tree
8416,2846,graph
8417,2846,strongly-connected-component
8418,2847,math
8419,2847,greedy
8420,2848,array
8421,2848,hash-table
8422,2848,prefix-sum
8423,2849,math
8424,2850,array
8425,2850,dynamic-programming
8426,2850,breadth-first-search
8427,2850,matrix
8428,2851,math
8429,2851,string
8430,2851,dynamic-programming
8431,2851,string-matching
8432,2852,array
8433,2852,depth-first-search
8434,2852,breadth-first-search
8435,2852,union-find
8436,2852,matrix
8437,2853,database
8438,2854,database
8439,2855,array
8440,2856,array
8441,2856,hash-table
8442,2856,two-pointers
8443,2856,binary-search
8444,2856,greedy
8445,2856,counting
8446,2857,array
8447,2857,hash-table
8448,2857,bit-manipulation
8449,2858,dynamic-programming
8450,2858,depth-first-search
8451,2858,breadth-first-search
8452,2858,graph
8453,2859,array
8454,2859,bit-manipulation
8455,2860,array
8456,2860,sorting
8457,2860,enumeration
8458,2861,array
8459,2861,binary-search
8460,2862,array
8461,2862,math
8462,2862,number-theory
8463,2863,array
8464,2863,hash-table
8465,2863,sorting
8466,2864,math
8467,2864,string
8468,2864,greedy
8469,2865,array
8470,2865,stack
8471,2865,monotonic-stack
8472,2866,array
8473,2866,stack
8474,2866,monotonic-stack
8475,2867,math
8476,2867,dynamic-programming
8477,2867,tree
8478,2867,depth-first-search
8479,2867,number-theory
8480,2868,array
8481,2868,math
8482,2868,two-pointers
8483,2868,string
8484,2868,game-theory
8485,2869,array
8486,2869,hash-table
8487,2869,bit-manipulation
8488,2870,array
8489,2870,hash-table
8490,2870,greedy
8491,2870,counting
8492,2871,array
8493,2871,greedy
8494,2871,bit-manipulation
8495,2872,tree
8496,2872,depth-first-search
8497,2873,array
8498,2874,array
8499,2875,array
8500,2875,hash-table
8501,2875,sliding-window
8502,2875,prefix-sum
8503,2876,dynamic-programming
8504,2876,graph
8505,2876,memoization
8521,2892,array
8522,2892,dynamic-programming
8523,2892,greedy
8524,2893,database
8525,2894,math
8526,2895,array
8527,2895,greedy
8528,2895,sorting
8529,2896,string
8530,2896,dynamic-programming
8531,2897,array
8532,2897,hash-table
8533,2897,greedy
8534,2897,bit-manipulation
8535,2898,array
8536,2898,hash-table
8537,2899,array
8538,2899,simulation
8539,2900,array
8540,2900,string
8541,2900,dynamic-programming
8542,2900,greedy
8543,2901,array
8544,2901,string
8545,2901,dynamic-programming
8546,2902,array
8547,2902,hash-table
8548,2902,dynamic-programming
8549,2902,sliding-window
8550,2903,array
8551,2903,two-pointers
8552,2904,string
8553,2904,sliding-window
8554,2905,array
8555,2905,two-pointers
8556,2906,array
8557,2906,matrix
8558,2906,prefix-sum
8559,2907,array
8560,2907,binary-indexed-tree
8561,2907,segment-tree
8562,2908,array
8563,2909,array
8564,2910,array
8565,2910,hash-table
8566,2910,greedy
8567,2911,two-pointers
8568,2911,string
8569,2911,dynamic-programming
8570,2912,math
8571,2912,dynamic-programming
8572,2912,combinatorics
8573,2913,array
8574,2913,hash-table
8575,2914,string
8576,2915,array
8577,2915,dynamic-programming
8578,2916,array
8579,2916,dynamic-programming
8580,2916,binary-indexed-tree
8581,2916,segment-tree
8582,2917,array
8583,2917,bit-manipulation
8584,2918,array
8585,2918,greedy
8586,2919,array
8587,2919,dynamic-programming
8588,2920,array
8589,2920,dynamic-programming
8590,2920,bit-manipulation
8591,2920,tree
8592,2920,depth-first-search
8593,2921,array
8594,2921,binary-indexed-tree
8595,2921,segment-tree
8596,2922,database
8597,2923,array
8598,2923,matrix
8599,2924,graph
8600,2925,dynamic-programming
8601,2925,tree
8602,2925,depth-first-search
8603,2926,array
8604,2926,binary-search
8605,2926,dynamic-programming
8606,2926,binary-indexed-tree
8607,2926,segment-tree
8608,2927,math
8609,2927,combinatorics
8610,2928,math
8611,2928,combinatorics
8612,2928,enumeration
8613,2929,math
8614,2929,combinatorics
8615,2929,enumeration
8616,2930,math
8617,2930,dynamic-programming
8618,2930,combinatorics
8619,2931,array
8620,2931,greedy
8621,2931,sorting
8622,2931,heap-priority-queue
8623,2931,matrix
8624,2932,array
8625,2932,hash-table
8626,2932,bit-manipulation
8627,2932,trie
8628,2932,sliding-window
8629,2933,array
8630,2933,hash-table
8631,2933,string
8632,2933,sorting
8633,2934,array
8634,2934,enumeration
8635,2935,array
8636,2935,hash-table
8637,2935,bit-manipulation
8638,2935,trie
8639,2935,sliding-window
8640,2936,array
8641,2936,binary-search
8642,2936,divide-and-conquer
8643,2936,interactive
8644,2937,string
8645,2938,two-pointers
8646,2938,string
8647,2938,greedy
8648,2939,math
8649,2939,greedy
8650,2939,bit-manipulation
8651,2940,array
8652,2940,binary-search
8653,2940,stack
8654,2940,binary-indexed-tree
8655,2940,segment-tree
8656,2940,heap-priority-queue
8657,2940,monotonic-stack
8658,2941,array
8659,2941,math
8660,2941,binary-search
8661,2941,number-theory
8662,2942,array
8663,2942,string
8664,2943,array
8665,2943,sorting
8666,2944,array
8667,2944,dynamic-programming
8668,2944,queue
8669,2944,heap-priority-queue
8670,2944,monotonic-queue
8671,2945,array
8672,2945,binary-search
8673,2945,dynamic-programming
8674,2945,stack
8675,2945,queue
8676,2945,monotonic-stack
8677,2945,monotonic-queue
8678,2946,array
8679,2946,math
8680,2946,matrix
8681,2946,simulation
8682,2947,string
8683,2947,enumeration
8684,2947,prefix-sum
8685,2948,array
8686,2948,union-find
8687,2948,sorting
8688,2949,hash-table
8689,2949,math
8690,2949,string
8691,2949,number-theory
8692,2949,prefix-sum
8693,2950,hash-table
8694,2950,string
8695,2950,counting
8696,2950,prefix-sum
8697,2951,array
8698,2951,enumeration
8699,2952,array
8700,2952,greedy
8701,2952,sorting
8702,2953,hash-table
8703,2953,string
8704,2953,sliding-window
8705,2954,array
8706,2954,math
8707,2954,combinatorics
8708,2955,array
8709,2955,hash-table
8710,2955,string
8711,2955,counting
8712,2955,prefix-sum
8713,2956,array
8714,2956,hash-table
8715,2957,string
8716,2957,dynamic-programming
8717,2957,greedy
8718,2958,array
8719,2958,hash-table
8720,2958,sliding-window
8721,2959,bit-manipulation
8722,2959,graph
8723,2959,heap-priority-queue
8724,2959,enumeration
8725,2959,shortest-path
8726,2960,array
8727,2960,simulation
8728,2961,array
8729,2961,math
8730,2961,simulation
8731,2962,array
8732,2962,sliding-window
8733,2963,array
8734,2963,hash-table
8735,2963,math
8736,2963,combinatorics
8737,2964,array
8738,2964,hash-table
8739,2965,array
8740,2965,hash-table
8741,2965,math
8742,2965,matrix
8743,2966,array
8744,2966,greedy
8745,2966,sorting
8746,2967,array
8747,2967,math
8748,2967,greedy
8749,2967,sorting
8750,2968,array
8751,2968,binary-search
8752,2968,sliding-window
8753,2968,sorting
8754,2968,prefix-sum
8755,2969,array
8756,2969,dynamic-programming
8757,2969,queue
8758,2969,heap-priority-queue
8759,2969,monotonic-queue
8760,2970,array
8761,2970,two-pointers
8762,2970,binary-search
8763,2970,enumeration
8764,2971,array
8765,2971,greedy
8766,2971,sorting
8767,2971,prefix-sum
8768,2972,array
8769,2972,two-pointers
8770,2972,binary-search
8771,2973,dynamic-programming
8772,2973,tree
8773,2973,depth-first-search
8774,2973,sorting
8775,2973,heap-priority-queue
8776,2974,array
8777,2974,sorting
8778,2974,heap-priority-queue
8779,2974,simulation
8780,2975,array
8781,2975,hash-table
8782,2975,enumeration
8783,2976,array
8784,2976,string
8785,2976,graph
8786,2976,shortest-path
8787,2977,array
8788,2977,string
8789,2977,dynamic-programming
8790,2977,graph
8791,2977,trie
8792,2977,shortest-path
8793,2978,database
8794,2979,math
8795,2979,dynamic-programming
8796,2979,number-theory
8797,2980,array
8798,2980,bit-manipulation
8799,2981,hash-table
8800,2981,string
8801,2981,binary-search
8802,2981,sliding-window
8803,2981,counting
8804,2982,hash-table
8805,2982,string
8806,2982,binary-search
8807,2982,sliding-window
8808,2982,counting
8809,2983,hash-table
8810,2983,string
8811,2983,prefix-sum
8812,2984,database
8813,2985,database
8814,2986,database
8815,2987,database
8816,2988,database
8817,2989,database
8818,2990,database
8819,2991,database
8820,2992,array
8821,2992,dynamic-programming
8822,2992,bit-manipulation
8823,2992,recursion
8824,2992,bitmask
8825,2993,database
8826,2994,database
8827,2995,database
8828,2996,array
8829,2996,hash-table
8830,2996,sorting
8831,2997,array
8832,2997,bit-manipulation
8833,2998,dynamic-programming
8834,2998,breadth-first-search
8835,2998,memoization
8836,2999,math
8837,2999,string
8838,2999,dynamic-programming
8839,3000,array
8840,3001,array
8841,3001,enumeration
8842,3002,array
8843,3002,hash-table
8844,3002,greedy
8845,3003,string
8846,3003,dynamic-programming
8847,3003,bit-manipulation
8848,3003,bitmask
8849,3004,array
8850,3004,dynamic-programming
8851,3004,tree
8852,3004,depth-first-search
8853,3005,array
8854,3005,hash-table
8855,3005,counting
8856,3006,two-pointers
8857,3006,string
8858,3006,binary-search
8859,3006,rolling-hash
8860,3006,string-matching
8861,3006,hash-function
8862,3007,binary-search
8863,3007,dynamic-programming
8864,3007,bit-manipulation
8865,3008,two-pointers
8866,3008,string
8867,3008,binary-search
8868,3008,rolling-hash
8869,3008,string-matching
8870,3008,hash-function
8871,3009,array
8872,3009,math
8873,3009,binary-indexed-tree
8874,3009,geometry
8875,3010,array
8876,3010,sorting
8877,3010,enumeration
8878,3011,array
8879,3011,bit-manipulation
8880,3011,sorting
8881,3012,array
8882,3012,math
8883,3012,greedy
8884,3012,number-theory
8885,3013,array
8886,3013,hash-table
8887,3013,sliding-window
8888,3013,heap-priority-queue
8889,3014,math
8890,3014,string
8891,3014,greedy
8892,3015,breadth-first-search
8893,3015,graph
8894,3015,prefix-sum
8895,3016,hash-table
8896,3016,string
8897,3016,greedy
8898,3016,sorting
8899,3016,counting
8900,3017,breadth-first-search
8901,3017,graph
8902,3017,prefix-sum
8903,3018,array
8904,3018,dynamic-programming
8905,3019,string
8906,3020,array
8907,3020,hash-table
8908,3020,enumeration
8909,3021,math
8910,3022,array
8911,3022,greedy
8912,3022,bit-manipulation
8913,3023,array
8914,3023,sliding-window
8915,3023,rolling-hash
8916,3023,string-matching
8917,3023,hash-function
8918,3024,array
8919,3024,math
8920,3024,sorting
8921,3025,array
8922,3025,math
8923,3025,geometry
8924,3025,sorting
8925,3025,enumeration
8926,3026,array
8927,3026,hash-table
8928,3026,prefix-sum
8929,3027,array
8930,3027,math
8931,3027,geometry
8932,3027,sorting
8933,3027,enumeration
8934,3028,array
8935,3028,simulation
8936,3028,prefix-sum
8937,3029,string
8938,3029,rolling-hash
8939,3029,string-matching
8940,3029,hash-function
8941,3030,array
8942,3030,matrix
8943,3031,string
8944,3031,rolling-hash
8945,3031,string-matching
8946,3031,hash-function
8947,3032,hash-table
8948,3032,math
8949,3032,dynamic-programming
8950,3033,array
8951,3033,matrix
8952,3034,array
8953,3034,rolling-hash
8954,3034,string-matching
8955,3034,hash-function
8956,3035,array
8957,3035,hash-table
8958,3035,string
8959,3035,greedy
8960,3035,sorting
8961,3035,counting
8962,3036,array
8963,3036,rolling-hash
8964,3036,string-matching
8965,3036,hash-function
8966,3037,array
8967,3037,sliding-window
8968,3037,rolling-hash
8969,3037,string-matching
8970,3037,hash-function
8971,3038,array
8972,3038,simulation
8973,3039,array
8974,3039,hash-table
8975,3039,sorting
8976,3039,counting
8977,3040,array
8978,3040,dynamic-programming
8979,3040,memoization
8980,3041,array
8981,3041,dynamic-programming
8982,3041,sorting
8983,3042,array
8984,3042,string
8985,3042,trie
8986,3042,rolling-hash
8987,3042,string-matching
8988,3042,hash-function
8989,3043,array
8990,3043,hash-table
8991,3043,string
8992,3043,trie
8993,3044,array
8994,3044,hash-table
8995,3044,math
8996,3044,matrix
8997,3044,counting
8998,3044,enumeration
8999,3044,number-theory
9000,3045,array
9001,3045,string
9002,3045,trie
9003,3045,rolling-hash
9004,3045,string-matching
9005,3045,hash-function
9006,3046,array
9007,3046,hash-table
9008,3046,counting
9009,3047,array
9010,3047,math
9011,3047,geometry
9012,3048,array
9013,3048,binary-search
9014,3049,array
9015,3049,binary-search
9016,3049,greedy
9017,3049,heap-priority-queue
9018,3050,database
9019,3051,database
9020,3052,database
9021,3053,database
9022,3054,database
9023,3055,database
9024,3056,database
9025,3057,database
9026,3058,database
9027,3059,database
9028,3060,database
9029,3061,database
9030,3062,linked-list
9031,3063,hash-table
9032,3063,linked-list
9033,3063,counting
9034,3064,bit-manipulation
9035,3064,interactive
9036,3065,array
9037,3066,array
9038,3066,heap-priority-queue
9039,3066,simulation
9040,3067,array
9041,3067,tree
9042,3067,depth-first-search
9043,3068,array
9044,3068,dynamic-programming
9045,3068,greedy
9046,3068,bit-manipulation
9047,3068,tree
9048,3068,sorting
9049,3069,array
9050,3069,simulation
9051,3070,array
9052,3070,matrix
9053,3070,prefix-sum
9054,3071,array
9055,3071,hash-table
9056,3071,matrix
9057,3071,counting
9058,3072,array
9059,3072,binary-indexed-tree
9060,3072,segment-tree
9061,3072,simulation
9062,3073,array
9063,3073,ordered-set
9064,3074,array
9065,3074,greedy
9066,3074,sorting
9067,3075,array
9068,3075,greedy
9069,3075,sorting
9070,3076,array
9071,3076,hash-table
9072,3076,string
9073,3076,trie
9074,3077,array
9075,3077,dynamic-programming
9076,3077,prefix-sum
9077,3078,array
9078,3078,hash-table
9079,3078,string
9080,3078,matrix
9081,3079,array
9082,3079,math
9083,3080,array
9084,3080,hash-table
9085,3080,sorting
9086,3080,heap-priority-queue
9087,3080,simulation
9088,3081,hash-table
9089,3081,string
9090,3081,greedy
9091,3081,sorting
9092,3081,heap-priority-queue
9093,3081,counting
9094,3082,array
9095,3082,dynamic-programming
9096,3083,hash-table
9097,3083,string
9098,3084,math
9099,3084,string
9100,3084,counting
9101,3085,hash-table
9102,3085,string
9103,3085,greedy
9104,3085,sorting
9105,3085,counting
9106,3086,array
9107,3086,greedy
9108,3086,sliding-window
9109,3086,prefix-sum
9110,3087,database
9111,3088,string
9112,3088,greedy
9113,3088,sorting
9114,3089,database
9115,3090,hash-table
9116,3090,string
9117,3090,sliding-window
9118,3091,math
9119,3091,greedy
9120,3091,enumeration
9121,3092,array
9122,3092,hash-table
9123,3092,heap-priority-queue
9124,3092,ordered-set
9125,3093,array
9126,3093,string
9127,3093,trie
9128,3094,bit-manipulation
9129,3094,interactive
9130,3095,array
9131,3095,bit-manipulation
9132,3095,sliding-window
9133,3096,array
9134,3096,prefix-sum
9135,3097,array
9136,3097,bit-manipulation
9137,3097,sliding-window
9138,3098,array
9139,3098,dynamic-programming
9140,3098,sorting
9141,3099,math
9142,3100,math
9143,3100,simulation
9144,3101,array
9145,3101,math
9146,3102,array
9147,3102,math
9148,3103,database
9149,3104,hash-table
9150,3104,string
9151,3104,binary-search
9152,3104,prefix-sum
9153,3105,array
9154,3106,string
9155,3106,greedy
9156,3107,array
9157,3107,greedy
9158,3107,sorting
9159,3108,array
9160,3108,bit-manipulation
9161,3108,union-find
9162,3108,graph
9163,3109,array
9164,3109,binary-search
9165,3109,divide-and-conquer
9166,3109,binary-indexed-tree
9167,3109,segment-tree
9168,3109,merge-sort
9169,3109,ordered-set
9170,3110,string
9171,3111,array
9172,3111,greedy
9173,3111,sorting
9174,3112,array
9175,3112,graph
9176,3112,heap-priority-queue
9177,3112,shortest-path
9178,3113,array
9179,3113,binary-search
9180,3113,stack
9181,3113,monotonic-stack
9182,3114,string
9183,3114,enumeration
9184,3115,array
9185,3115,math
9186,3115,number-theory
9187,3116,array
9188,3116,math
9189,3116,binary-search
9190,3116,bit-manipulation
9191,3116,combinatorics
9192,3116,number-theory
9193,3117,array
9194,3117,binary-search
9195,3117,dynamic-programming
9196,3117,bit-manipulation
9197,3117,segment-tree
9198,3117,queue
9199,3118,database
9200,3119,string
