QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
2871,Split Array Into Maximum Number of Subarrays,split-array-into-maximum-number-of-subarrays,Medium,43.658784930421994,False,"array,greedy,bit-manipulation",algorithms
2872,Maximum Number of K-Divisible Components,maximum-number-of-k-divisible-components,Hard,58.29014035292063,False,"tree,depth-first-search",algorithms
2873,Maximum Value of an Ordered Triplet I,maximum-value-of-an-ordered-triplet-i,Easy,45.237911621809204,False,array,algorithms
2874,Maximum Value of an Ordered Triplet II,maximum-value-of-an-ordered-triplet-ii,Medium,41.23773282595634,False,array,algorithms
2875,Minimum Size Subarray in Infinite Array,minimum-size-subarray-in-infinite-array,Medium,30.7041254181167,False,"array,hash-table,sliding-window,prefix-sum",algorithms
2876,Count Visited Nodes in a Directed Graph,count-visited-nodes-in-a-directed-graph,Hard,32.454861111111114,False,"dynamic-programming,graph,memoization",algorithms
2877,Create a DataFrame from List,create-a-dataframe-from-list,Easy,80.9831989403481,False,,
2878,Get the Size of a DataFrame,get-the-size-of-a-dataframe,Easy,84.70608662709938,False,,
2879,Display the First Three Rows,display-the-first-three-rows,Easy,92.49489944622559,False,,
2880,Select Data,select-data,Easy,78.2107390807628,False,,
2881,Create a New Column,create-a-new-column,Easy,89.67051775780915,False,,
2882,Drop Duplicate Rows,drop-duplicate-rows,Easy,84.53421835660335,False,,
2883,Drop Missing Data,drop-missing-data,Easy,63.99033547068116,False,,
2884,Modify Columns,modify-columns,Easy,91.28803367408298,False,,
2885,Rename Columns,rename-columns,Easy,84.73670490093848,False,,
2886,Change Data Type,change-data-type,Easy,86.69209869089113,False,,
2887,Fill Missing Data,fill-missing-data,Easy,71.4383496978852,False,,
2888,Reshape Data: Concatenate,reshape-data-concatenate,Easy,90.07168866636323,False,,
2889,Reshape Data: Pivot,reshape-data-pivot,Easy,80.145647338432,False,,
2890,Reshape Data: Melt,reshape-data-melt,Easy,84.8199464751516,False,,
2891,Method Chaining,method-chaining,Easy,74.71238182025287,False,,
2892,Minimizing Array After Replacing Pairs With Their Product,minimizing-array-after-replacing-pairs-with-their-product,Medium,41.19170984455959,True,"array,dynamic-programming,greedy",algorithms
2893,Calculate Orders Within Each Interval,calculate-orders-within-each-interval,Medium,67.55823986194996,True,database,database
2894,Divisible and Non-divisible Sums Difference,divisible-and-non-divisible-sums-difference,Easy,88.40887960569049,False,math,algorithms
2895,Minimum Processing Time,minimum-processing-time,Medium,68.46404128800629,False,"array,greedy,sorting",algorithms
2896,Apply Operations to Make Two Strings Equal,apply-operations-to-make-two-strings-equal,Medium,26.35361979225344,False,"string,dynamic-programming",algorithms
2897,Apply Operations on Array to Maximize Sum of Squares,apply-operations-on-array-to-maximize-sum-of-squares,Hard,46.9648329198891,False,"array,hash-table,greedy,bit-manipulation",algorithms
2898,Maximum Linear Stock Score,maximum-linear-stock-score,Medium,69.17211328976035,True,"array,hash-table",algorithms
2899,Last Visited Integers,last-visited-integers,Easy,65.74525601611364,False,"array,simulation",algorithms
2900,Longest Unequal Adjacent Groups Subsequence I,longest-unequal-adjacent-groups-subsequence-i,Easy,63.970058220127534,False,"array,string,dynamic-programming,greedy",algorithms
2901,Longest Unequal Adjacent Groups Subsequence II,longest-unequal-adjacent-groups-subsequence-ii,Medium,27.052382597602787,False,"array,string,dynamic-programming",algorithms
2902,Count of Sub-Multisets With Bounded Sum,count-of-sub-multisets-with-bounded-sum,Hard,20.154148901279108,False,"array,hash-table,dynamic-programming,sliding-window",algorithms
2903,Find Indices With Index and Value Difference I,find-indices-with-index-and-value-difference-i,Easy,62.10180174008359,False,"array,two-pointers",algorithms
2904,Shortest and Lexicographically Smallest Beautiful String,shortest-and-lexicographically-smallest-beautiful-string,Medium,38.50441394419744,False,"string,sliding-window",algorithms
2905,Find Indices With Index and Value Difference II,find-indices-with-index-and-value-difference-ii,Medium,32.161983158293125,False,"array,two-pointers",algorithms
2906,Construct Product Matrix,construct-product-matrix,Medium,30.636470556057,False,"array,matrix,prefix-sum",algorithms
2907,Maximum Profitable Triplets With Increasing Prices I,maximum-profitable-triplets-with-increasing-prices-i,Medium,57.722122838401916,True,"array,binary-indexed-tree,segment-tree",algorithms
2908,Minimum Sum of Mountain Triplets I,minimum-sum-of-mountain-triplets-i,Easy,64.38208639817938,False,array,algorithms
2909,Minimum Sum of Mountain Triplets II,minimum-sum-of-mountain-triplets-ii,Medium,53.960119495786074,False,array,algorithms
2910,Minimum Number of Groups to Create a Valid Assignment,minimum-number-of-groups-to-create-a-valid-assignment,Medium,25.055952029052825,False,"array,hash-table,greedy",algorithms
2911,Minimum Changes to Make K Semi-palindromes,minimum-changes-to-make-k-semi-palindromes,Hard,35.564604230807426,False,"two-pointers,string,dynamic-programming",algorithms
2912,Number of Ways to Reach Destination in the Grid,number-of-ways-to-reach-destination-in-the-grid,Hard,66.92439862542955,True,"math,dynamic-programming,combinatorics",algorithms
2913,Subarrays Distinct Element Sum of Squares I,subarrays-distinct-element-sum-of-squares-i,Easy,82.48179287461687,False,"array,hash-table",algorithms
2914,Minimum Number of Changes to Make Binary String Beautiful,minimum-number-of-changes-to-make-binary-string-beautiful,Medium,59.392493954751735,False,string,algorithms
2915,Length of the Longest Subsequence That Sums to Target,length-of-the-longest-subsequence-that-sums-to-target,Medium,34.61281183599591,False,"array,dynamic-programming",algorithms
2916,Subarrays Distinct Element Sum of Squares II,subarrays-distinct-element-sum-of-squares-ii,Hard,19.84086429666399,False,"array,dynamic-programming,binary-indexed-tree,segment-tree",algorithms
2917,Find the K-or of an Array,find-the-k-or-of-an-array,Easy,74.66339879682974,False,"array,bit-manipulation",algorithms
2918,Minimum Equal Sum of Two Arrays After Replacing Zeros,minimum-equal-sum-of-two-arrays-after-replacing-zeros,Medium,34.0262451535938,False,"array,greedy",algorithms
2919,Minimum Increment Operations to Make Array Beautiful,minimum-increment-operations-to-make-array-beautiful,Medium,33.93081676877391,False,"array,dynamic-programming",algorithms
2920,Maximum Points After Collecting Coins From All Nodes,maximum-points-after-collecting-coins-from-all-nodes,Hard,37.12986520868294,False,"array,dynamic-programming,bit-manipulation,tree,depth-first-search",algorithms
2921,Maximum Profitable Triplets With Increasing Prices II,maximum-profitable-triplets-with-increasing-prices-ii,Hard,51.28205128205128,True,"array,binary-indexed-tree,segment-tree",algorithms
2922,Market Analysis III,market-analysis-iii,Medium,39.545594105004604,True,database,database
2923,Find Champion I,find-champion-i,Easy,72.94158888742824,False,"array,matrix",algorithms
2924,Find Champion II,find-champion-ii,Medium,57.41107928814472,False,graph,algorithms
2925,Maximum Score After Applying Operations on a Tree,maximum-score-after-applying-operations-on-a-tree,Medium,48.60958961826915,False,"dynamic-programming,tree,depth-first-search",algorithms
2926,Maximum Balanced Subsequence Sum,maximum-balanced-subsequence-sum,Hard,23.415022726207766,False,"array,binary-search,dynamic-programming,binary-indexed-tree,segment-tree",algorithms
2927,Distribute Candies Among Children III,distribute-candies-among-children-iii,Hard,47.32423924449108,True,"math,combinatorics",algorithms
2928,Distribute Candies Among Children I,distribute-candies-among-children-i,Easy,74.99328949134345,False,"math,combinatorics,enumeration",algorithms
2929,Distribute Candies Among Children II,distribute-candies-among-children-ii,Medium,34.72192594849916,False,"math,combinatorics,enumeration",algorithms
2930,Number of Strings Which Can Be Rearranged to Contain Substring,number-of-strings-which-can-be-rearranged-to-contain-substring,Medium,55.312469341705096,False,"math,dynamic-programming,combinatorics",algorithms
2931,Maximum Spending After Buying Items,maximum-spending-after-buying-items,Hard,65.03530727819339,False,"array,greedy,sorting,heap-priority-queue,matrix",algorithms
2932,Maximum Strong Pair XOR I,maximum-strong-pair-xor-i,Easy,75.7469244288225,False,"array,hash-table,bit-manipulation,trie,sliding-window",algorithms
2933,High-Access Employees,high-access-employees,Medium,43.73895783802648,False,"array,hash-table,string,sorting",algorithms
2934,Minimum Operations to Maximize Last Elements in Arrays,minimum-operations-to-maximize-last-elements-in-arrays,Medium,44.525206980992735,False,"array,enumeration",algorithms
2935,Maximum Strong Pair XOR II,maximum-strong-pair-xor-ii,Hard,29.7294452047584,False,"array,hash-table,bit-manipulation,trie,sliding-window",algorithms
2936,Number of Equal Numbers Blocks,number-of-equal-numbers-blocks,Medium,69.23411662315057,True,"array,binary-search,divide-and-conquer,interactive",algorithms
2937,Make Three Strings Equal,make-three-strings-equal,Easy,42.43451824134705,False,string,algorithms
2938,Separate Black and White Balls,separate-black-and-white-balls,Medium,52.76950998185118,False,"two-pointers,string,greedy",algorithms
2939,Maximum Xor Product,maximum-xor-product,Medium,25.46181679680061,False,"math,greedy,bit-manipulation",algorithms
2940,Find Building Where Alice and Bob Can Meet,find-building-where-alice-and-bob-can-meet,Hard,34.77888730385164,False,"array,binary-search,stack,binary-indexed-tree,segment-tree,heap-priority-queue,monotonic-stack",algorithms
2941,Maximum GCD-Sum of a Subarray,maximum-gcd-sum-of-a-subarray,Hard,47.78761061946903,True,"array,math,binary-search,number-theory",algorithms
2942,Find Words Containing Character,find-words-containing-character,Easy,88.14316502194418,False,"array,string",algorithms
2943,Maximize Area of Square Hole in Grid,maximize-area-of-square-hole-in-grid,Medium,36.024076241431196,False,"array,sorting",algorithms
2944,Minimum Number of Coins for Fruits,minimum-number-of-coins-for-fruits,Medium,44.02389123548047,False,"array,dynamic-programming,queue,heap-priority-queue,monotonic-queue",algorithms
2945,Find Maximum Non-decreasing Array Length,find-maximum-non-decreasing-array-length,Hard,15.45237004225854,False,"array,binary-search,dynamic-programming,stack,queue,monotonic-stack,monotonic-queue",algorithms
2946,Matrix Similarity After Cyclic Shifts,matrix-similarity-after-cyclic-shifts,Easy,57.53900926209218,False,"array,math,matrix,simulation",algorithms
2947,Count Beautiful Substrings I,count-beautiful-substrings-i,Medium,61.60243878193445,False,"string,enumeration,prefix-sum",algorithms
2948,Make Lexicographically Smallest Array by Swapping Elements,make-lexicographically-smallest-array-by-swapping-elements,Medium,38.674059557382535,False,"array,union-find,sorting",algorithms
2949,Count Beautiful Substrings II,count-beautiful-substrings-ii,Hard,24.792707704134862,False,"hash-table,math,string,number-theory,prefix-sum",algorithms
2950,Number of Divisible Substrings,number-of-divisible-substrings,Medium,76.98412698412699,True,"hash-table,string,counting,prefix-sum",algorithms
2951,Find the Peaks,find-the-peaks,Easy,75.08556301408717,False,"array,enumeration",algorithms
2952,Minimum Number of Coins to be Added,minimum-number-of-coins-to-be-added,Medium,53.635236636768035,False,"array,greedy,sorting",algorithms
2953,Count Complete Substrings,count-complete-substrings,Hard,26.13525282146983,False,"hash-table,string,sliding-window",algorithms
2954,Count the Number of Infection Sequences,count-the-number-of-infection-sequences,Hard,36.46022285566209,False,"array,math,combinatorics",algorithms
2955,Number of Same-End Substrings,number-of-same-end-substrings,Medium,68.8800792864222,True,"array,hash-table,string,counting,prefix-sum",algorithms
2956,Find Common Elements Between Two Arrays,find-common-elements-between-two-arrays,Easy,82.61388718022941,False,"array,hash-table",algorithms
2957,Remove Adjacent Almost-Equal Characters,remove-adjacent-almost-equal-characters,Medium,51.7667070436329,False,"string,dynamic-programming,greedy",algorithms
2958,Length of Longest Subarray With at Most K Frequency,length-of-longest-subarray-with-at-most-k-frequency,Medium,55.711363709859974,False,"array,hash-table,sliding-window",algorithms
2959,Number of Possible Sets of Closing Branches,number-of-possible-sets-of-closing-branches,Hard,50.51279913282748,False,"bit-manipulation,graph,heap-priority-queue,enumeration,shortest-path",algorithms
2960,Count Tested Devices After Test Operations,count-tested-devices-after-test-operations,Easy,80.77011759280609,False,"array,simulation",algorithms
2961,Double Modular Exponentiation,double-modular-exponentiation,Medium,47.388014891317404,False,"array,math,simulation",algorithms
2962,Count Subarrays Where Max Element Appears at Least K Times,count-subarrays-where-max-element-appears-at-least-k-times,Medium,59.188497426151066,False,"array,sliding-window",algorithms
2963,Count the Number of Good Partitions,count-the-number-of-good-partitions,Hard,49.13261573832166,False,"array,hash-table,math,combinatorics",algorithms
2964,Number of Divisible Triplet Sums,number-of-divisible-triplet-sums,Medium,66.96012428793371,True,"array,hash-table",algorithms
2965,Find Missing and Repeated Values,find-missing-and-repeated-values,Easy,74.91013794531118,False,"array,hash-table,math,matrix",algorithms
